"song_popularity","liveness","loudness","danceability","song_duration_ms","time_signature","audio_valence","energy","tempo","acousticness","speechiness","key","audio_mode","es_instrumental","valence_binned"
56,0.0618,-9.465,0.655,280760,"4",0.931,0.64,80.077,0.19,0.0903,"1","1",0,"valence_alta"
54,0.142,-13.776,0.884,319493,"4",0.826,0.477,98.425,0.293,0.346,"11","1",0,"valence_alta"
58,0.115,-12.032,0.322,199148,"3",0.116,0.281,92.711,0.34,0.134,"11","1",0,"valence_baja"
25,0.568,-3.82,0.715,183053,"4",0.596,0.857,98.623,0.62,0.0603,"2","0",0,"valence_media"
54,0.141,-5.996,0.481,341680,"4",0.404,0.716,115.072,0.0123,0.622,"10","0",0,"valence_media"
80,0.0834,-3.913,0.804,204022,"4",0.571,0.834,120.026,0.0784,0.037,"6","0",0,"valence_media"
43,0.147,-5.781,0.42,184506,"4",0.546,0.881,144.545,6.07e-05,0.394,"1","0",0,"valence_media"
58,0.108,-5.407,0.686,242747,"4",0.613,0.745,144.04,0.153,0.0929,"11","0",0,"valence_media"
84,0.0956,-9.349,0.733,239600,"4",0.965,0.71,127.975,0.145,0.0292,"6","0",1,"valence_alta"
48,0.0705,-5.529,0.761,427200,"4",0.695,0.861,104.299,0.000103,0.0392,"2","1",0,"valence_alta"
46,0.741,-10.522,0.599,190773,"4",0.768,0.535,117.59,0.867,0.345,"4","1",0,"valence_alta"
72,0.226,-3.154,0.711,167038,"4",0.56,0.882,89.846,0.0626,0.0576,"0","1",0,"valence_media"
66,0.392,-1.723,0.513,235266,"4",0.797,0.949,0,0.0104,0.0461,"0","1",0,"valence_alta"
20,0.206,-4.486,0.676,264960,"4",0.817,0.91,88.413,0.0123,0.0388,"4","1",0,"valence_alta"
56,0.0933,-11.852,0.105,264925,"4",0.106,0.642,123.992,0.00146,0.0457,"6","1",1,"valence_baja"
28,0.109,-5.356,0.68,213787,"4",0.278,0.658,128.921,0.082,0.0535,"0","1",0,"valence_baja"
34,0.087,-6.702,0.657,184826,"4",0.105,0.588,118.022,0.0252,0.436,"8","1",0,"valence_baja"
72,0.126,-14.52,0.375,279573,"4",0.147,0.304,147.989,0.943,0.0302,"1","1",1,"valence_baja"
84,0.0805,-4.715,0.688,208253,"4",0.804,0.82,107.833,0.525,0.155,"6","1",0,"valence_alta"
48,0.148,-2.486,0.509,275440,"4",0.826,0.993,137.023,0.00107,0.214,"10","0",0,"valence_alta"
30,0.0619,-5.841,0.73,219922,"4",0.552,0.698,108.242,0.0778,0.135,"5","0",0,"valence_media"
71,0.131,-6.612,0.794,189786,"4",0.602,0.737,100.021,0.635,0.0367,"2","1",0,"valence_media"
59,0.0196,-10.827,0.721,245681,"4",0.474,0.489,123.755,0.22,0.396,"6","0",1,"valence_media"
24,0.225,-4.504,0.566,170413,"4",0.278,0.825,94.991,0.00272,0.353,"11","1",0,"valence_baja"
37,0.112,-10.653,0.48,128453,"4",0.159,0.436,124.015,0.43,0.0603,"6","1",1,"valence_baja"
52,0.095,-4.556,0.742,228653,"4",0.724,0.871,131.961,0.0343,0.064,"6","0",0,"valence_alta"
70,0.335,-6.259,0.941,184186,"4",0.507,0.671,140.048,0.00445,0.322,"8","1",0,"valence_media"
66,0.413,-2.924,0.577,132447,"4",0.899,0.905,117.986,0.043,0.078,"11","0",0,"valence_alta"
62,0.237,-4.961,0.707,260004,"4",0.741,0.83,149.913,0.302,0.153,"7","1",0,"valence_alta"
47,0.0785,-8.347,0.605,238308,"4",0.695,0.441,82.119,0.439,0.0435,"1","1",0,"valence_alta"
12,0.156,-6.953,0.885,183768,"4",0.422,0.478,145.831,0.125,0.384,"0","1",0,"valence_media"
17,0.0495,-4.197,0.665,362173,"4",0.807,0.945,99.603,0.00599,0.0335,"1","1",0,"valence_alta"
67,0.0745,-6.594,0.898,256766,"4",0.758,0.51,102.995,0.0147,0.0386,"0","1",0,"valence_alta"
72,0.121,-10.379,0.459,192880,"4",0.681,0.245,100.111,0.948,0.0317,"0","1",0,"valence_alta"
59,0.249,-6.555,0.814,230000,"4",0.714,0.454,114.088,0.488,0.0635,"1","1",0,"valence_alta"
66,0.562,-7.393,0.765,200746,"4",0.836,0.502,144.204,0.236,0.0405,"0","1",0,"valence_alta"
65,0.617,-10.407,0.454,229826,"4",0.61,0.494,84.001,0.761,0.0312,"7","0",0,"valence_media"
15,0.0515,-6.516,0.705,211316,"4",0.535,0.347,72.916,0.223,0.0502,"9","1",0,"valence_media"
53,0.122,-3.773,0.381,210815,"4",0.259,0.595,128.019,0.284,0.134,"2","1",0,"valence_baja"
76,0.0414,-9.198,0.482,155226,"4",0.568,0.392,145.028,0.641,0.0344,"0","1",0,"valence_media"
75,0.0461,-11.445,0.804,226240,"4",0.742,0.271,111.787,0.181,0.091,"7","1",0,"valence_alta"
67,0.0967,-5.443,0.562,253413,"4",0.574,0.8,80.289,0.00327,0.0263,"5","1",0,"valence_media"
43,0.449,-14.516,0.727,232533,"4",0.566,0.346,81.487,0.229,0.16,"9","1",0,"valence_media"
55,0.166,-8.126,0.756,221640,"4",0.381,0.564,109.983,0.0403,0.034,"7","1",0,"valence_media"
57,0.12,-7.15,0.604,171280,"4",0.976,0.816,135.162,0.431,0.0456,"7","1",0,"valence_alta"
45,0.27,-7.709,0.565,243071,"4",0.19,0.482,78,0.00464,0.0489,"4","1",0,"valence_baja"
85,0.195,-4.921,0.621,224903,"4",0.718,0.786,143.038,0.0403,0.208,"0","1",0,"valence_alta"
83,0.0829,-3.785,0.731,166648,"4",0.78,0.861,133.148,0.0736,0.0323,"11","0",0,"valence_alta"
77,0.39,-5.509,0.532,270653,"4",0.771,0.767,127.361,0.00287,0.0574,"7","1",0,"valence_alta"
62,0.105,-6.211,0.609,233720,"4",0.515,0.378,100.418,0.518,0.0321,"10","0",0,"valence_media"
43,0.208,-9.944,0.699,154400,"4",0.719,0.5,120.151,0.202,0.0533,"8","0",0,"valence_alta"
45,0.107,-11.087,0.797,160031,"4",0.6,0.456,81.992,0.69,0.0329,"11","1",1,"valence_media"
29,0.0592,-13.262,0.841,192235,"4",0.793,0.5,104.471,0.0343,0.0304,"9","0",0,"valence_alta"
96,0.123,-4.88,0.74,166605,"4",0.473,0.613,75.023,0.585,0.0407,"0","1",0,"valence_media"
13,0.841,-4.793,0.599,120173,"4",0.292,0.704,125.905,0.714,0.243,"2","0",0,"valence_baja"
49,0.0829,-10.169,0.505,167164,"4",0.393,0.252,80.83,0.765,0.0318,"7","1",0,"valence_media"
64,0.0955,-6.726,0.803,191885,"4",0.795,0.647,150.008,0.154,0.185,"5","0",0,"valence_alta"
68,0.0873,-8.155,0.746,193760,"4",0.961,0.72,127.872,0.000875,0.137,"11","1",0,"valence_alta"
55,0.0952,-5.031,0.476,228153,"4",0.439,0.849,123.23,0.00917,0.0499,"10","0",0,"valence_media"
27,0.114,-7.012,0.865,272453,"4",0.443,0.553,139.023,0.00802,0.256,"1","1",0,"valence_media"
2,0.123,-6.354,0.556,187066,"4",0.892,0.582,122.433,0.297,0.0651,"4","1",0,"valence_alta"
65,0.13,-8.784,0.711,178560,"4",0.533,0.576,128.758,0.142,0.0305,"7","0",0,"valence_media"
73,0.119,-6.762,0.767,203992,"4",0.323,0.631,83.399,0.0302,0.0541,"6","1",0,"valence_baja"
77,0.132,-5.192,0.69,304606,"4",0.788,0.671,132.91,0.156,0.174,"11","0",0,"valence_alta"
31,0.214,-11.339,0.857,306440,"4",0.955,0.569,112.878,0.0928,0.177,"2","1",0,"valence_alta"
54,0.161,-6.9,0.838,214893,"4",0.537,0.724,169.946,7.68e-05,0.247,"1","0",0,"valence_media"
53,0.101,-6.871,0.618,226082,"4",0.214,0.658,150.05,0.0579,0.0404,"4","0",0,"valence_baja"
53,0.652,-6.003,0.785,246093,"4",0.205,0.778,175.249,0.247,0.154,"9","0",0,"valence_baja"
5,0.404,-7.169,0.681,199026,"4",0.789,0.725,112.54,0.184,0.0603,"4","1",0,"valence_alta"
73,0.0961,-7.332,0.324,174642,"4",0.6,0.938,105.264,0.032,0.0345,"6","0",0,"valence_media"
35,0.253,-5.719,0.93,206679,"4",0.856,0.772,139.371,0.00525,0.273,"1","1",0,"valence_alta"
74,0.144,-9.037,0.527,515866,"4",0.497,0.691,138.317,0.6,0.0394,"4","1",0,"valence_media"
38,0.118,-10.131,0.81,228720,"4",0.952,0.72,100.049,0.102,0.0363,"7","0",0,"valence_alta"
66,0.115,-6.226,0.672,471160,"4",0.969,0.731,170.64,0.0817,0.0381,"2","1",0,"valence_alta"
10,0.345,-7.87,0.576,225075,"4",0.478,0.725,127.98,3.48e-05,0.0263,"2","1",0,"valence_media"
53,0.0923,-4.897,0.824,218746,"4",0.679,0.787,96.525,4.34e-06,0.0336,"1","0",0,"valence_alta"
80,0.239,-9.898,0.631,161523,"4",0.418,0.44,127.975,0.328,0.0464,"1","1",0,"valence_media"
20,0.689,-17.122,0.545,271800,"4",0.16,0.181,113.221,0.872,0.229,"7","1",0,"valence_baja"
41,0.0962,-4,0.37,228520,"4",0.242,0.822,132.051,9.18e-06,0.108,"7","1",0,"valence_baja"
78,0.19,-9.849,0.746,187216,"4",0.345,0.404,142.913,0.128,0.403,"10","0",0,"valence_media"
40,0.111,-9.233,0.718,357000,"4",0.739,0.621,166.038,0.408,0.0824,"0","1",0,"valence_alta"
72,0.064,-4.369,0.61,211360,"4",0.704,0.87,125.014,0.00299,0.0693,"7","1",0,"valence_alta"
37,0.0918,-8.429,0.322,170186,"3",0.467,0.417,97.63,0.893,0.0711,"2","1",0,"valence_media"
75,0.115,-3.69,0.304,196040,"4",0.402,0.945,174.1,0.0602,0.111,"6","1",0,"valence_media"
66,0.194,-7.959,0.622,263869,"4",0.217,0.515,168.265,0.156,0.145,"8","0",0,"valence_baja"
53,0.108,-5.409,0.62,248440,"4",0.816,0.766,106.165,0.166,0.0376,"5","0",0,"valence_alta"
55,0.242,-5.435,0.621,190180,"4",0.885,0.954,99.981,0.000785,0.0278,"8","0",0,"valence_alta"
83,0.0631,-5.865,0.573,234106,"4",0.238,0.607,101.966,0.104,0.0574,"6","1",0,"valence_baja"
24,0.227,-13.995,0.472,196293,"3",0.4,0.152,118.089,0.866,0.0355,"7","1",0,"valence_media"
15,0.287,-3.475,0.819,189666,"4",0.889,0.916,138.859,0.000223,0.0479,"11","0",0,"valence_alta"
75,0.39,-6.276,0.643,193680,"4",0.603,0.752,191.153,0.0822,0.733,"1","0",0,"valence_media"
66,0.441,-6.916,0.453,322093,"4",0.793,0.883,126.737,0.00283,0.0302,"7","1",0,"valence_alta"
29,0.326,-8.365,0.731,154920,"4",0.961,0.555,119.992,0.477,0.0669,"1","1",0,"valence_alta"
53,0.0896,-4.553,0.641,172933,"4",0.833,0.827,110.003,0.0437,0.032,"3","1",0,"valence_alta"
70,0.171,-5.005,0.428,184880,"4",0.483,0.693,107.178,0.711,0.0357,"4","1",0,"valence_media"
46,0.113,-7.274,0.752,210925,"4",0.941,0.905,135.914,0.0678,0.0814,"0","1",0,"valence_alta"
53,0.167,-5.54,0.798,152792,"4",0.449,0.714,119.961,0.219,0.113,"1","0",0,"valence_media"
32,0.122,-11.544,0.537,241026,"4",0.441,0.37,117.052,0.697,0.0282,"7","1",0,"valence_media"
41,0.109,-6.045,0.583,235213,"4",0.353,0.557,125.888,0.183,0.0326,"0","0",0,"valence_media"
62,0.158,-8.478,0.464,174400,"4",0.345,0.542,149.73,0.156,0.104,"5","0",0,"valence_media"
61,0.105,-4.633,0.587,225780,"4",0.621,0.961,125.026,0.0124,0.0915,"1","0",0,"valence_media"
66,0.089,-7.2,0.509,214205,"4",0.349,0.829,125.01,0.0192,0.0427,"5","0",0,"valence_media"
73,0.111,-4.17,0.736,216733,"4",0.609,0.811,103.502,0.00132,0.081,"9","0",0,"valence_media"
52,0.227,-5.942,0.71,193348,"5",0.303,0.649,109.204,0.216,0.0333,"3","1",0,"valence_baja"
39,0.208,-8.014,0.526,217827,"4",0.45,0.751,110.011,1.74e-05,0.34,"1","1",0,"valence_media"
45,0.114,-8.585,0.582,205133,"4",0.864,0.596,154.938,0.187,0.0433,"10","0",0,"valence_alta"
51,0.122,-16.183,0.414,105000,"4",0.36,0.249,109.673,0.899,0.0651,"4","0",1,"valence_media"
59,0.138,-5.281,0.734,227400,"4",0.889,0.879,98.233,0.0196,0.0691,"6","0",0,"valence_alta"
65,0.154,-5.734,0.739,194400,"4",0.222,0.471,90.002,0.0661,0.0436,"8","1",0,"valence_baja"
53,0.115,-8.11,0.575,211577,"4",0.74,0.67,87.847,0.343,0.0318,"7","1",0,"valence_alta"
41,0.307,-7.707,0.459,212424,"4",0.159,0.476,113.901,0.453,0.0343,"10","1",0,"valence_baja"
62,0.0989,-4.974,0.554,229586,"4",0.402,0.58,167.83,0.344,0.26,"11","0",0,"valence_media"
16,0.218,-5.503,0.786,333893,"4",0.713,0.766,140.024,0.135,0.3,"6","1",0,"valence_alta"
53,0.184,-8.008,0.143,222586,"4",0.552,0.82,161.76,4.99e-05,0.0535,"0","0",1,"valence_media"
81,0.0842,-6.313,0.662,212853,"4",0.276,0.729,131.975,0.0991,0.117,"5","1",0,"valence_baja"
73,0.114,-8.545,0.772,372973,"3",0.357,0.256,118.902,0.821,0.0481,"7","0",0,"valence_media"
42,0.163,-11.078,0.789,207960,"3",0.962,0.417,99.353,0.829,0.0297,"7","1",0,"valence_alta"
47,0.0628,-9.032,0.737,294186,"4",0.826,0.688,100.995,0.111,0.0388,"3","1",0,"valence_alta"
60,0.131,-7.29,0.825,279573,"4",0.326,0.729,119.998,0.0455,0.0456,"6","1",0,"valence_baja"
67,0.22,-8.072,0.847,138706,"4",0.973,0.835,136.814,0.0635,0.0769,"11","1",0,"valence_alta"
60,0.107,-7.444,0.865,210000,"4",0.896,0.762,118.005,0.0117,0.0762,"2","1",1,"valence_alta"
71,0.0837,-7.05,0.59,219560,"4",0.75,0.578,124.008,0.612,0.0528,"10","0",0,"valence_alta"
40,0.0753,-6.476,0.496,304320,"4",0.788,0.523,89.287,0.658,0.0457,"0","1",0,"valence_alta"
69,0.0717,-3.843,0.729,181850,"4",0.46,0.519,120.059,0.406,0.0292,"10","0",0,"valence_media"
56,0.123,-7.645,0.613,183752,"4",0.177,0.512,146.013,0.013,0.12,"6","1",0,"valence_baja"
66,0.401,-4.282,0.625,220850,"4",0.684,0.93,116.044,0.046,0.0295,"7","1",0,"valence_alta"
28,0.753,-6.783,0.487,342400,"4",0.836,0.932,152.021,0.099,0.0363,"4","0",0,"valence_alta"
53,0.18,-11.807,0.228,1233666,"3",0.189,0.795,130.02,0.0787,0.108,"5","0",0,"valence_baja"
73,0.299,-7.607,0.467,180880,"4",0.701,0.743,145.92,0.000479,0.0418,"4","0",0,"valence_alta"
55,0.108,-6.265,0.762,129613,"4",0.933,0.528,140.403,0.776,0.0335,"10","1",0,"valence_alta"
53,0.072,-3.399,0.662,265746,"4",0.528,0.925,122.1,0.0063,0.0678,"5","1",0,"valence_media"
14,0.135,-5.765,0.55,176160,"4",0.59,0.929,129.011,0.038,0.0815,"9","1",0,"valence_media"
55,0.0903,-7.394,0.487,205786,"4",0.318,0.455,118.714,0.775,0.195,"10","0",0,"valence_baja"
54,0.106,-4.829,0.677,269333,"3",0.583,0.757,149.912,0.0495,0.0305,"7","1",0,"valence_media"
70,0.138,-6.879,0.601,282812,"4",0.27,0.393,75.031,0.377,0.0514,"0","0",0,"valence_baja"
82,0.136,-7.096,0.877,127200,"4",0.376,0.562,120.05,0.0152,0.26,"8","1",0,"valence_media"
40,0.0766,-7.034,0.686,164120,"4",0.483,0.487,127.908,0.524,0.0676,"7","0",0,"valence_media"
78,0.167,-4.637,0.9,227853,"4",0.509,0.694,175.868,0.0293,0.382,"7","0",0,"valence_media"
91,0.0891,-4.469,0.749,183752,"4",0.901,0.752,180.049,0.31,0.0729,"7","1",0,"valence_alta"
43,0.274,-5.974,0.648,152136,"4",0.773,0.757,159.936,0.0169,0.0604,"9","1",0,"valence_alta"
78,0.139,-8.377,0.918,231400,"4",0.304,0.609,128.008,0.0928,0.0791,"3","0",0,"valence_baja"
56,0.193,-3.363,0.8,230266,"4",0.945,0.775,84.487,0.336,0.068,"2","1",0,"valence_alta"
55,0.155,-4.364,0.752,131711,"4",0.59,0.476,163.967,0.34,0.114,"1","1",0,"valence_media"
39,0.865,-2.927,0.74,229830,"4",0.59,0.987,105.964,0.116,0.325,"10","0",0,"valence_media"
55,0.152,-8.929,0.608,188888,"4",0.506,0.496,75.056,0.558,0.0779,"2","1",0,"valence_media"
14,0.108,-8.297,0.651,139826,"4",0.603,0.53,111.709,0.455,0.0309,"0","1",0,"valence_media"
18,0.113,-5.801,0.711,200408,"4",0.281,0.483,106.029,0.00669,0.115,"9","1",0,"valence_baja"
72,0.208,-5.593,0.62,139280,"4",0.868,0.446,88.591,0.782,0.0347,"1","1",0,"valence_alta"
75,0.125,-5.576,0.843,223573,"4",0.798,0.4,144.003,0.49,0.103,"8","0",0,"valence_alta"
69,0.111,-9.034,0.636,264546,"4",0.694,0.596,79.36,0.439,0.0334,"4","0",0,"valence_alta"
55,0.95,-7.803,0.63,214066,"4",0.838,0.734,128.003,0.0177,0.1,"9","0",0,"valence_alta"
59,0.327,-4.929,0.656,186597,"4",0.459,0.512,122.925,0.487,0.0338,"1","0",0,"valence_media"
73,0.0753,-6.362,0.878,127160,"4",0.857,0.446,138.035,0.503,0.0635,"1","0",0,"valence_alta"
55,0.185,-7.301,0.441,299142,"4",0.232,0.579,104.575,0.386,0.0323,"4","1",0,"valence_baja"
63,0.155,-5.874,0.648,214436,"4",0.264,0.465,98.011,0.197,0.0634,"4","0",0,"valence_baja"
33,0.123,-10.387,0.827,236264,"4",0.276,0.556,82.65,0.00682,0.0982,"9","1",1,"valence_baja"
50,0.149,-6.475,0.691,209320,"4",0.146,0.441,101.041,0.238,0.0544,"5","0",0,"valence_baja"
66,0.0775,-2.566,0.906,158053,"4",0.967,0.597,124.008,0.165,0.0347,"0","1",0,"valence_alta"
9,0.0581,-6.056,0.778,247106,"4",0.777,0.667,86.028,0.00941,0.0377,"0","1",0,"valence_alta"
86,0.105,-8.322,0.686,158306,"4",0.718,0.229,150.953,0.595,0.0468,"8","1",0,"valence_alta"
55,0.128,-3.02,0.748,184732,"4",0.463,0.652,106.914,0.208,0.0322,"0","1",0,"valence_media"
50,0.088,-4.928,0.494,227493,"4",0.657,0.973,136.363,0.0936,0.0569,"5","0",1,"valence_media"
60,0.253,-4.279,0.461,243866,"4",0.384,0.91,125.918,0.0105,0.0476,"8","1",0,"valence_media"
16,0.0936,-6.581,0.48,239653,"4",0.753,0.733,127.941,0.00403,0.0466,"6","1",0,"valence_alta"
80,0.178,-5.642,0.689,213600,"4",0.484,0.702,96.333,0.188,0.0261,"1","0",0,"valence_media"
21,0.16,-6.664,0.494,184736,"4",0.739,0.677,79.6,0.139,0.437,"5","1",0,"valence_alta"
17,0.0967,-3.962,0.769,239160,"4",0.526,0.839,87.967,0.000386,0.172,"0","0",0,"valence_media"
59,0.0333,-6.419,0.709,216613,"4",0.715,0.685,88.375,0.397,0.184,"5","1",0,"valence_alta"
30,0.3,-4.827,0.689,223515,"4",0.864,0.589,90.437,0.148,0.057,"1","1",0,"valence_alta"
52,0.225,-3.205,0.51,203760,"4",0.574,0.818,154.561,0.0439,0.157,"10","0",0,"valence_media"
44,0.156,-6.348,0.533,209655,"4",0.492,0.735,175.81,0.11,0.102,"6","0",0,"valence_media"
35,0.232,-8.146,0.73,664573,"4",0.756,0.912,126.971,0.00745,0.053,"10","1",1,"valence_alta"
40,0.123,-7.723,0.782,167983,"4",0.448,0.622,92.95,0.443,0.381,"5","1",0,"valence_media"
51,0.562,-12.154,0.472,233826,"4",0.0633,0.384,65.108,0.741,0.0309,"7","1",0,"valence_baja"
66,0.422,-6.726,0.893,242946,"4",0.845,0.72,175.924,0.0312,0.384,"10","0",0,"valence_alta"
29,0.047,-12.797,0.74,309306,"3",0.89,0.515,155.305,0.143,0.127,"2","0",0,"valence_alta"
5,0.0679,-5.626,0.604,180906,"4",0.354,0.972,128.038,0.000299,0.0524,"9","1",0,"valence_media"
58,0.0896,-5.174,0.457,201680,"4",0.704,0.941,154.038,0.0391,0.0339,"5","1",0,"valence_alta"
20,0.601,-15.164,0.303,206305,"4",0.38,0.661,174.604,0.0459,0.0667,"0","1",1,"valence_media"
17,0.125,-6.337,0.775,270013,"4",0.881,0.752,128.362,0.0961,0.0396,"11","1",0,"valence_alta"
38,0.0805,-3.716,0.429,168974,"4",0.468,0.655,161.543,0.431,0.113,"8","0",0,"valence_media"
60,0.0836,-4.302,0.685,196493,"4",0.483,0.712,114.989,0.334,0.0894,"6","0",0,"valence_media"
67,0.11,-19.316,0.37,247493,"4",0.722,0.174,92.75,0.95,0.0311,"4","0",0,"valence_alta"
66,0.176,-3.599,0.932,307200,"4",0.863,0.638,147.708,0.225,0.108,"9","0",0,"valence_alta"
2,0.126,-8.548,0.687,218133,"4",0.66,0.435,100.062,0.278,0.314,"10","1",0,"valence_media"
51,0.332,-18.064,0.469,159288,"3",0.607,0.377,114.055,0.872,0.0319,"7","1",0,"valence_media"
66,0.155,-3.966,0.4,245573,"4",0.611,0.946,161.591,0.000136,0.0634,"1","0",0,"valence_media"
55,0.215,-3.752,0.527,285857,"4",0.111,0.857,126.032,0.00262,0.069,"11","0",0,"valence_baja"
20,0.117,-12.016,0.393,184950,"4",0.178,0.178,123.141,0.859,0.0318,"2","1",0,"valence_baja"
86,0.1,-7.979,0.483,259550,"3",0.718,0.349,94.992,0.779,0.0263,"8","1",0,"valence_alta"
15,0.264,-11.923,0.584,200170,"4",0.657,0.525,100.835,0.877,0.0686,"3","1",0,"valence_media"
35,0.0452,-4.743,0.564,212986,"4",0.619,0.846,122.035,0.00692,0.0437,"4","0",0,"valence_media"
24,0.315,-3.915,0.677,208530,"4",0.507,0.79,126.013,0.194,0.0665,"4","0",0,"valence_media"
55,0.0972,-5.351,0.552,213600,"4",0.411,0.861,99.971,0.0315,0.114,"2","1",0,"valence_media"
96,0.127,-3.965,0.876,244679,"4",0.671,0.892,153.068,0.0627,0.306,"10","0",0,"valence_alta"
74,0.125,-6.912,0.497,254720,"4",0.621,0.56,133.679,0.419,0.0398,"1","1",0,"valence_media"
60,0.0695,-6.264,0.777,241040,"4",0.768,0.647,209.421,0.0177,0.0314,"5","0",0,"valence_alta"
68,0.181,-4.357,0.454,212373,"4",0.568,0.66,184.353,0.0364,0.168,"0","1",0,"valence_media"
62,0.136,-3.704,0.375,185200,"4",0.881,0.916,199.669,0.176,0.0991,"3","1",0,"valence_alta"
62,0.351,-11.624,0.609,146973,"4",0.768,0.588,162.958,0.3,0.0735,"2","1",0,"valence_alta"
65,0.05,-4.316,0.474,253317,"4",0.0394,0.995,125.025,0.000109,0.279,"5","0",0,"valence_baja"
50,0.0878,-14.146,0.611,208041,"4",0.539,0.296,180.686,0.472,0.0356,"0","0",0,"valence_media"
29,0.0835,-10.792,0.841,166765,"4",0.203,0.31,117.472,0.00423,0.412,"0","1",1,"valence_baja"
62,0.117,-5.242,0.469,193041,"4",0.526,0.837,157.045,0.00382,0.236,"2","0",0,"valence_media"
55,0.222,-2.413,0.443,372706,"3",0.237,0.96,150.229,0.0359,0.0429,"0","1",0,"valence_baja"
43,0.13,-5.271,0.543,189093,"4",0.846,0.765,110.844,0.192,0.0254,"0","1",0,"valence_alta"
51,0.109,-12.995,0.716,212320,"4",0.702,0.462,112.006,0.224,0.0938,"6","0",0,"valence_alta"
7,0.0705,-11.648,0.448,284029,"3",0.653,0.514,159.231,0.95,0.0309,"10","1",1,"valence_media"
54,0.228,-4.698,0.532,178795,"4",0.749,0.872,85.99,0.00261,0.071,"11","0",0,"valence_alta"
56,0.253,-22.562,0.505,129000,"3",0.219,0.0671,92.951,0.923,0.0705,"8","0",1,"valence_baja"
68,0.116,-6.724,0.761,191139,"4",0.87,0.827,105.021,0.143,0.284,"1","1",0,"valence_alta"
39,0.0948,-11.32,0.536,205946,"4",0.381,0.489,104.598,0.887,0.047,"4","1",1,"valence_media"
59,0.25,-2.801,0.707,179386,"4",0.0397,0.921,127.982,0.0103,0.111,"0","0",0,"valence_baja"
49,0.0726,-4.675,0.753,196773,"4",0.601,0.856,93.274,5.63e-05,0.09,"10","0",0,"valence_media"
59,0.466,-7.336,0.699,205061,"4",0.858,0.802,129.841,0.032,0.394,"11","0",0,"valence_alta"
51,0.806,-13.313,0.563,286221,"4",0.248,0.301,71.963,0.698,0.0487,"10","1",1,"valence_baja"
58,0.0402,-6.797,0.742,219426,"3",0.767,0.422,134.624,0.559,0.0309,"7","1",0,"valence_alta"
30,0.317,-9.113,0.644,197666,"4",0.632,0.546,127.054,0.214,0.421,"2","1",0,"valence_media"
52,0.113,-6.992,0.741,199375,"4",0.577,0.504,94,0.399,0.0369,"6","1",0,"valence_media"
38,0.0551,-3.574,0.554,159912,"4",0.65,0.847,92.046,0.00323,0.0659,"9","1",0,"valence_media"
32,0.324,-4.655,0.454,173306,"4",0.713,0.81,103.127,0.351,0.346,"2","1",0,"valence_alta"
69,0.348,-4.693,0.897,117995,"4",0.698,0.628,147.997,0.248,0.0415,"1","0",0,"valence_alta"
63,0.0636,-5.311,0.662,292415,"4",0.79,0.896,90.622,0.318,0.251,"5","1",0,"valence_alta"
49,0.0701,-5.682,0.602,186149,"4",0.804,0.849,125.074,0.0935,0.0516,"10","0",0,"valence_alta"
73,0.63,-4.1,0.818,243252,"4",0.864,0.799,100.014,0.00107,0.156,"0","0",1,"valence_alta"
4,0.118,-6.929,0.656,210746,"4",0.57,0.677,92.811,0.391,0.117,"2","1",0,"valence_media"
35,0.0617,-11.263,0.663,194129,"4",0.857,0.317,134.02,0.573,0.0645,"6","0",0,"valence_alta"
56,0.423,-2.866,0.74,191893,"4",0.647,0.94,128.018,0.00102,0.106,"0","1",0,"valence_media"
65,0.249,-3.755,0.755,189535,"4",0.541,0.719,135.042,0.032,0.129,"6","0",0,"valence_media"
32,0.348,-4.142,0.84,241440,"4",0.801,0.831,128.02,0.0993,0.199,"0","0",0,"valence_alta"
44,0.304,-5.27,0.801,207072,"4",0.546,0.646,149.992,0.0133,0.144,"5","1",0,"valence_media"
46,0.14,-3.823,0.583,366841,"4",0.936,0.732,125.973,0.0818,0.174,"9","1",0,"valence_alta"
71,0.134,-9.37,0.501,257733,"4",0.43,0.378,119.987,0.735,0.029,"4","1",0,"valence_media"
49,0.0969,-8.092,0.655,166453,"4",0.773,0.498,95.818,0.607,0.0331,"2","1",0,"valence_alta"
40,0.221,-4.928,0.656,234906,"4",0.55,0.986,89.524,0.0938,0.208,"7","0",0,"valence_media"
50,0.0919,-7.176,0.593,272160,"4",0.338,0.468,75.798,0.35,0.0285,"5","1",0,"valence_media"
59,0.605,-4.665,0.698,198281,"4",0.39,0.875,115.012,0.0303,0.0824,"7","1",0,"valence_media"
48,0.107,-8.458,0.525,259413,"4",0.436,0.302,154.113,0.207,0.0546,"8","0",0,"valence_media"
75,0.949,-10.319,0.619,211933,"4",0.929,0.67,140.024,0.00165,0.163,"11","0",0,"valence_alta"
74,0.107,-3.561,0.628,172253,"4",0.727,0.757,96.016,0.113,0.0487,"7","1",0,"valence_alta"
81,0.099,-3.716,0.749,211882,"4",0.871,0.855,96.989,0.0215,0.0843,"5","0",0,"valence_alta"
21,0.218,-12.907,0.697,289680,"4",0.485,0.665,108.535,0.0476,0.0412,"6","0",0,"valence_media"
60,0.1,-21.701,0.247,258461,"4",0.0909,0.109,66.538,0.883,0.0432,"0","1",1,"valence_baja"
43,0.376,-1.487,0.441,216160,"4",0.416,0.989,92.086,0.000993,0.0815,"6","0",0,"valence_media"
