"song_popularity","danceability","energy","acousticness","es_instrumental"
3,0.458,0.915,0.000285,0
31,0.685,0.629,0.259,0
27,0.854,0.993,0.0113,0
54,0.519,0.61,0.0766,0
47,0.653,0.769,0.0207,0
37,0.798,0.584,0.799,0
72,0.597,0.643,0.5,0
80,0.76,0.521,0.0485,0
47,0.745,0.55,0.0354,0
27,0.542,0.589,0.16,0
1,0.525,0.893,0.00725,0
66,0.808,0.609,0.000829,0
71,0.579,0.756,0.126,0
93,0.747,0.834,0.374,0
81,0.647,0.853,0.0615,0
76,0.475,0.322,0.367,0
53,0.398,0.931,0.000214,0
16,0.753,0.9,0.303,1
24,0.758,0.779,0.326,0
58,0.402,0.761,0.334,0
0,0.532,0.969,8.23e-05,0
77,0.73,0.861,0.199,0
53,0.695,0.282,0.681,0
50,0.335,0.944,0.000348,1
28,0.672,0.584,0.478,0
84,0.694,0.797,0.0576,0
37,0.629,0.642,0.51,0
60,0.505,0.631,0.224,0
87,0.442,0.504,0.544,0
88,0.851,0.541,0.0691,0
93,0.703,0.805,0.0104,0
73,0.687,0.766,0.0557,0
55,0.587,0.712,0.173,0
79,0.529,0.407,0.857,0
58,0.847,0.703,0.0104,0
58,0.648,0.947,0.0114,0
68,0.557,0.936,0.0987,0
79,0.596,0.869,0.0116,1
93,0.872,0.391,0.0341,0
41,0.744,0.686,0.293,0
40,0.817,0.816,0.00885,0
37,0.909,0.604,0.214,0
62,0.449,0.971,0.00273,0
47,0.643,0.535,0.585,1
51,0.519,0.493,0.206,0
73,0.582,0.253,0.827,0
54,0.565,0.267,0.921,0
52,0.403,0.401,0.00191,0
64,0.62,0.193,0.638,0
62,0.901,0.654,0.2,0
54,0.81,0.785,0.12,0
15,0.405,0.429,0.913,0
70,0.609,0.824,0.0913,0
78,0.613,0.622,0.00882,0
23,0.452,0.267,0.782,1
52,0.537,0.851,0.216,0
41,0.694,0.63,0.0245,0
50,0.712,0.855,0.00179,0
66,0.704,0.423,0.416,0
52,0.572,0.735,0.00182,0
36,0.531,0.857,0.000181,1
53,0.451,0.773,0.00532,0
43,0.494,0.657,0.0632,1
68,0.571,0.755,0.142,0
1,0.568,0.636,0.431,0
85,0.481,0.588,0.141,0
47,0.428,0.664,0.697,0
54,0.75,0.224,0.931,0
20,0.832,0.838,0.0791,0
17,0.867,0.936,0.0308,1
58,0.556,0.161,0.34,0
63,0.657,0.473,0.688,1
27,0.515,0.794,0.369,0
91,0.84,0.91,0.071,0
94,0.903,0.675,0.126,0
52,0.52,0.62,0.407,0
84,0.938,0.387,0.00183,0
1,0.349,0.893,2.77e-06,1
56,0.546,0.636,0.0123,1
83,0.742,0.913,0.0103,0
75,0.637,0.864,0.484,0
0,0,0.493,0.7,1
77,0.652,0.697,0.117,0
43,0.744,0.495,0.111,0
45,0.443,0.585,0.237,0
37,0.859,0.678,0.00825,0
56,0.64,0.827,0.00129,0
26,0.673,0.599,0.844,0
50,0.609,0.819,0.0118,0
44,0.659,0.615,0.0927,0
72,0.909,0.539,0.0411,0
73,0.821,0.629,0.0619,0
10,0.799,0.772,0.32,0
44,0.705,0.31,0.312,0
64,0.715,0.719,0.000732,0
92,0.772,0.732,0.307,0
33,0.576,0.497,0.159,0
74,0.745,0.451,0.336,0
0,0.843,0.643,0.052,0
43,0.624,0.98,0.00283,1
71,0.566,0.652,0.255,0
60,0.598,0.646,0.179,0
40,0.378,0.473,0.488,0
14,0.377,0.834,0.00107,0
22,0.821,0.633,0.349,0
53,0.567,0.838,0.068,0
65,0.821,0.479,0.321,0
53,0.763,0.446,0.707,0
42,0.654,0.6,0.00795,0
69,0.426,0.888,0.000455,0
75,0.69,0.524,0.0415,0
40,0.716,0.57,0.297,1
65,0.468,0.897,0.000281,0
67,0.481,0.516,0.00182,1
59,0.428,0.257,0.942,0
75,0.662,0.59,0.642,0
33,0.505,0.508,0.0153,1
41,0.437,0.936,0.0258,0
75,0.606,0.763,0.00182,0
26,0.408,0.908,0.00185,1
71,0.479,0.549,0.127,0
91,0.765,0.704,0.0215,0
59,0.664,0.842,0.206,0
52,0.7,0.938,0.051,0
49,0.648,0.474,0.709,0
56,0.536,0.324,0.796,0
67,0.825,0.317,0.497,0
76,0.538,0.897,0.00132,1
70,0.693,0.875,0.00971,0
63,0.812,0.865,0.00835,0
10,0.547,0.418,0.000523,0
70,0.69,0.844,0.161,0
81,0.834,0.675,0.0251,0
54,0.591,0.786,0.000342,0
66,0.759,0.947,0.253,1
69,0.674,0.116,0.899,0
1,0.755,0.915,0.0368,0
76,0.338,0.882,0.0187,0
84,0.597,0.805,0.0104,0
78,0.412,0.812,0.099,0
54,0.802,0.576,0.184,0
55,0.855,0.872,0.193,0
98,0.56,0.68,0.555,0
62,0.531,0.626,0.0606,0
52,0.553,0.825,0.286,0
70,0.53,0.813,0.0129,0
41,0.832,0.695,0.6,0
51,0.379,0.282,0.501,0
55,0.787,0.588,0.0192,0
83,0.6,0.535,0.297,0
47,0.647,0.863,0.0387,0
50,0.765,0.837,0.245,0
56,0.796,0.784,0.294,0
71,0.879,0.564,0.0474,0
64,0.486,0.486,0.601,0
5,0.52,0.952,0.00847,0
62,0.755,0.652,0.00327,0
68,0.637,0.129,0.888,0
17,0.455,0.797,0.132,0
42,0.634,0.732,0.0597,0
57,0.513,0.932,0.00456,0
78,0.621,0.801,0.556,0
6,0.496,0.97,0.0818,0
70,0.46,0.484,0.13,0
90,0.738,0.629,0.0338,0
73,0.832,0.612,0.0297,1
60,0.901,0.379,0.708,0
34,0.61,0.568,0.262,0
12,0.496,0.738,0.0517,1
65,0.763,0.391,0.751,0
62,0.416,0.295,0.483,0
55,0.503,0.265,0.943,0
31,0.84,0.777,0.29,0
61,0.546,0.257,0.668,1
56,0.929,0.575,0.0589,0
53,0.881,0.702,0.23,0
75,0.556,0.955,0.0326,0
59,0.555,0.927,0.00155,0
37,0.618,0.576,0.806,0
68,0.689,0.529,0.122,0
41,0.566,0.913,0.318,0
81,0.578,0.866,0.00701,0
51,0.809,0.114,0.929,0
37,0.92,0.635,0.0874,0
77,0.794,0.684,0.0426,0
91,0.9,0.653,0.0945,0
70,0.292,0.324,0.95,0
36,0.639,0.824,0.0264,0
77,0.857,0.795,0.00414,0
94,0.568,0.617,0.0211,0
54,0.718,0.655,0.0716,0
53,0.891,0.46,0.447,0
85,0.769,0.699,0.66,0
36,0.861,0.514,0.445,0
37,0.818,0.958,0.19,1
41,0.511,0.689,0.017,0
65,0.646,0.819,0.00495,0
69,0.75,0.657,0.103,0
66,0.647,0.956,0.00885,0
56,0.638,0.232,0.535,1
52,0.829,0.696,0.00768,0
51,0.581,0.795,0.0707,0
18,0.354,0.942,0.0187,0
75,0.529,0.719,0.0625,0
48,0.757,0.678,0.00275,0
75,0.439,0.942,0.0115,0
66,0.678,0.346,0.848,0
11,0.751,0.912,0.000644,1
2,0.712,0.929,0.0202,1
66,0.27,0.463,0.911,0
22,0.653,0.572,0.479,0
44,0.516,0.628,0.389,0
76,0.792,0.723,0.0672,0
36,0.68,0.833,0.113,0
71,0.646,0.546,0.267,0
9,0.527,0.606,0.0134,0
40,0.769,0.495,0.0745,0
55,0.783,0.729,0.678,1
46,0.485,0.43,0.00143,1
49,0.604,0.563,0.134,1
76,0.582,0.201,0.846,0
67,0.532,0.182,0.909,0
52,0.545,0.776,0.281,0
1,0.574,0.689,0.155,0
84,0.802,0.672,0.00422,0
58,0.29,0.112,0.992,1
34,0.663,0.762,0.402,0
33,0.634,0.225,0.365,1
71,0.583,0.955,0.000718,0
58,0.666,0.917,0.00895,0
61,0.551,0.839,0.0818,0
54,0.652,0.634,0.153,0
79,0.545,0.33,0.936,0
82,0.712,0.854,0.0155,0
4,0.565,0.464,0.877,0
96,0.876,0.786,0.0627,0
55,0.453,0.954,4.04e-05,0
70,0.391,0.605,0.35,0
91,0.515,0.558,0.462,0
69,0.709,0.831,0.0491,0
6,0.875,0.487,0.377,0
45,0.733,0.549,0.0151,0
63,0.664,0.781,0.142,0
27,0.351,0.495,0.394,0
67,0.364,0.841,0.000402,0
75,0.421,0.964,0.269,0
30,0.52,0.635,0.00521,1
55,0.334,0.00847,0.992,1
52,0.47,0.752,0.0152,1
55,0.546,0.191,0.758,1
79,0.608,0.86,0.0991,0
49,0.691,0.838,0.000987,0
64,0.374,0.839,0.00075,0
57,0.606,0.014,0.991,1
66,0.644,0.713,0.0266,1
69,0.594,0.623,0.0215,0
44,0.575,0.364,0.826,0
71,0.701,0.529,0.82,0
62,0.591,0.403,0.931,1
47,0.567,0.965,2.97e-05,0
55,0.552,0.645,0.00187,0
72,0.647,0.612,0.00966,0
71,0.585,0.549,0.201,0
33,0.55,0.699,0.254,0
16,0.594,0.561,0.524,0
68,0.639,0.699,0.0197,0
73,0.618,0.545,0.0646,0
37,0.813,0.33,0.511,1
58,0.716,0.704,0.0275,0
76,0.375,0.862,0.071,0
62,0.853,0.822,0.345,0
63,0.609,0.674,0.00378,0
65,0.798,0.279,0.868,0
81,0.682,0.498,0.223,0
53,0.663,0.703,0.376,0
77,0.764,0.704,0.00577,0
30,0.742,0.572,0.0944,0
82,0.798,0.867,0.101,0
73,0.494,0.946,0.00129,0
89,0.836,0.824,0.0403,0
66,0.696,0.828,0.0472,0
13,0.579,0.963,0.101,0
53,0.566,0.275,0.741,0
58,0.54,0.431,0.879,0
26,0.598,0.637,0.346,0
37,0.721,0.867,0.29,0
39,0.715,0.829,0.0528,0
64,0.68,0.324,0.896,0
44,0.847,0.33,0.82,0
94,0.592,0.717,0.346,0
37,0.563,0.562,0.645,0
69,0.955,0.726,0.0158,0
60,0.767,0.676,0.00825,0
73,0.712,0.626,0.000156,0
32,0.745,0.408,0.261,0
57,0.39,0.834,0.0554,1
60,0.706,0.775,0.0138,0
80,0.33,0.936,0.00108,0
60,0.613,0.427,0.202,0
38,0.531,0.444,0.842,0
77,0.737,0.846,0.368,0
56,0.584,0.271,0.755,0
68,0.38,0.0993,0.914,1
45,0.713,0.582,0.0592,0
55,0.733,0.91,0.0833,0
50,0.593,0.537,0.00119,0
84,0.685,0.911,0.419,0
45,0.551,0.369,0.261,0
74,0.739,0.76,0.29,0
49,0.812,0.796,0.0291,0
57,0.58,0.867,0.00825,0
65,0.452,0.811,0.188,0
90,0.531,0.854,0.288,0
72,0.637,0.778,0.00101,0
40,0.639,0.357,0.243,0
72,0.379,0.369,0.702,0
82,0.696,0.939,0.075,0
85,0.561,0.816,0.0862,0
0,0.87,0.492,0.0987,0
0,0.694,0.864,0.0037,0
19,0.216,0.311,0.973,1
53,0.68,0.47,0.248,0
71,0.68,0.353,0.0606,0
23,0.886,0.396,0.136,0
19,0.723,0.931,0.00914,0
63,0.498,0.0058,0.942,1
71,0.467,0.564,0.0425,0
55,0.697,0.549,0.286,0
78,0.944,0.511,0.042,0
53,0.871,0.82,0.177,0
24,0.549,0.808,0.0137,0
83,0.715,0.617,0.1,0
49,0.586,0.652,0.571,1
54,0.896,0.812,0.0389,0
64,0.66,0.475,0.607,0
40,0.252,0.942,6.72e-06,0
51,0.58,0.519,0.607,1
56,0.764,0.775,0.27,1
80,0.631,0.873,0.0387,0
59,0.623,0.781,0.242,0
70,0.388,0.66,0.343,0
69,0.608,0.74,0.00552,0
70,0.555,0.883,0.00114,0
63,0.476,0.28,0.616,0
37,0.784,0.832,0.114,0
94,0.588,0.67,0.229,0
51,0.75,0.365,0.689,0
69,0.555,0.703,0.00112,0
80,0.384,0.844,0.646,0
39,0.823,0.814,0.00714,0
48,0.674,0.702,0.345,1
68,0.786,0.835,0.0672,0
39,0.76,0.873,0.222,0
34,0.426,0.981,7.11e-05,0
52,0.591,0.181,0.921,1
0,0.843,0.558,0.0214,0
6,0.457,0.873,0.346,0
70,0.469,0.447,0.929,0
10,0.66,0.575,0.115,0
44,0.62,0.616,0.534,0
55,0.609,0.662,0.00111,0
54,0.385,0.0924,0.994,1
50,0.754,0.846,0.0219,0
50,0.28,0.302,0.856,0
59,0.494,0.729,0.133,0
70,0.96,0.82,0.0651,0
65,0.824,0.742,0.0142,0
98,0.781,0.768,0.00109,0
41,0.744,0.686,0.318,0
71,0.27,0.944,0.00162,0
5,0.612,0.183,0.00282,0
57,0.54,0.498,0.849,0
73,0.421,0.963,0.0653,0
39,0.912,0.931,0.00998,0
48,0.57,0.654,0.227,1
59,0.806,0.714,0.0574,1
64,0.739,0.453,0.25,0
42,0.663,0.603,0.051,0
53,0.761,0.657,0.183,0
62,0.544,0.64,0.299,0
49,0.479,0.85,4.11e-05,1
38,0.767,0.859,0.0131,0
51,0.724,0.884,0.00105,0
36,0.555,0.899,0.00231,0
56,0.588,0.892,0.069,0
46,0.749,0.564,0.0397,0
91,0.766,0.822,0.39,0
60,0.66,0.493,0.725,0
82,0.888,0.515,0.0893,1
70,0.825,0.899,0.0223,0
50,0.482,0.549,0.138,0
58,0.695,0.645,0.0282,0
48,0.41,0.522,0.0846,0
71,0.518,0.842,0.322,0
81,0.581,0.887,0.00602,0
34,0.636,0.581,0.587,0
28,0.787,0.379,0.194,1
29,0.481,0.732,0.0215,0
68,0.857,0.146,0.721,0
68,0.723,0.187,0.964,0
42,0.507,0.864,0.000462,0
4,0.385,0.413,0.841,0
30,0.553,0.979,0.00583,0
45,0.716,0.485,0.123,0
81,0.423,0.857,0.0316,0
74,0.68,0.793,0.232,0
40,0.938,0.536,0.676,0
62,0.832,0.625,0.0649,0
0,0.484,0.748,0.0101,0
87,0.587,0.682,0.0137,0
5,0.799,0.635,0.0357,1
49,0.351,0.103,0.819,1
58,0.663,0.829,0.18,0
2,0.741,0.902,0.0201,0
70,0.556,0.763,0.000728,0
0,0.377,0.773,0.0747,0
60,0.661,0.933,0.00422,0
75,0.862,0.515,0.542,0
76,0.803,0.779,0.0153,0
70,0.66,0.627,0.0341,0
65,0.599,0.594,0.00279,0
91,0.671,0.822,0.0564,0
63,0.759,0.721,0.413,0
46,0.678,0.648,0.0209,0
50,0.501,0.555,0.435,0
46,0.452,0.61,0.669,1
62,0.865,0.805,0.00711,0
52,0.596,0.788,0.712,0
40,0.751,0.574,0.16,0
49,0.647,0.119,0.936,0
50,0.819,0.827,0.101,0
73,0.529,0.817,0.134,0
69,0.833,0.567,0.516,0
39,0.67,0.972,0.215,0
34,0.684,0.826,0.000144,0
75,0.598,0.891,0.113,0
66,0.722,0.656,0.259,1
37,0.437,0.268,0.707,1
70,0.711,0.465,0.248,0
70,0.537,0.624,0.373,0
51,0.543,0.735,0.022,0
42,0.341,0.212,0.99,0
97,0.834,0.698,0.00513,0
61,0.563,0.402,0.599,0
10,0.35,0.966,0.000606,0
44,0.592,0.586,0.186,0
60,0.497,0.151,0.893,0
76,0.874,0.492,0.248,0
55,0.421,0.882,0.304,0
64,0.841,0.587,0.035,0
23,0.763,0.516,0.0542,0
65,0.879,0.538,0.0251,0
56,0.493,0.584,0.733,0
55,0.546,0.5,0.597,0
48,0.493,0.937,0.000112,1
6,0.545,0.917,0.117,0
55,0.748,0.666,0.101,0
24,0.839,0.625,0.0148,0
0,0.591,0.826,0.00236,0
48,0.334,0.927,0.466,0
62,0.391,0.885,0.0382,0
23,0.853,0.532,0.587,0
28,0.567,0.28,0.694,0
19,0.737,0.774,0.207,0
46,0.376,0.818,0.0443,0
58,0.508,0.351,0.701,1
39,0.301,0.277,0.899,0
35,0.694,0.875,0.00158,0
50,0.729,0.712,6.96e-05,0
22,0.583,0.546,0.00312,1
48,0.536,0.56,0.0379,0
73,0.728,0.944,0.0453,0
65,0.85,0.835,0.163,1
25,0.641,0.631,0.209,0
50,0.39,0.477,0.861,0
59,0.345,0.16,0.994,1
7,0.384,0.824,0.416,0
52,0.874,0.703,0.0399,0
52,0.846,0.496,0.0857,0
76,0.607,0.629,0.000652,0
30,0.582,0.367,0.539,0
49,0.342,0.911,0.000134,0
61,0.805,0.968,0.00707,0
51,0.657,0.728,0.0011,0
98,0.841,0.798,0.153,0
55,0.505,0.774,0.0743,0
36,0.755,0.593,0.355,0
62,0.695,0.609,0.184,1
41,0.768,0.304,0.89,0
64,0.785,0.476,0.115,0
77,0.625,0.726,0.0336,0
73,0.797,0.75,0.533,0
36,0.638,0.524,0.128,0
18,0.454,0.84,0.739,0
79,0.72,0.802,0.0921,0
52,0.652,0.387,0.296,0
44,0.807,0.902,0.000742,1
52,0.586,0.0672,0.968,1
86,0.677,0.895,0.0833,0
19,0.603,0.936,0.00102,1
87,0.54,0.807,0.0978,0
35,0.505,0.708,0.793,0
41,0.642,0.566,0.0701,0
50,0.801,0.876,0.142,0
47,0.517,0.731,0.00117,0
54,0.42,0.929,0.0139,0
58,0.672,0.717,0.256,0
36,0.675,0.694,0.406,0
69,0.488,0.211,0.782,0
65,0.87,0.146,0.499,1
69,0.763,0.708,0.07,0
65,0.678,0.77,0.114,0
23,0.789,0.882,0.396,0
61,0.512,0.762,0.155,0
54,0.531,0.563,0.468,0
84,0.499,0.671,0.341,0
31,0.75,0.855,0.0879,0
39,0.851,0.408,0.00971,0
15,0.408,0.707,0.00609,0
76,0.558,0.463,0.767,1
64,0.825,0.538,0.277,0
18,0.671,0.721,6.43e-05,0
37,0.835,0.57,0.104,0
53,0.505,0.721,0.286,0
30,0.714,0.821,0.17,0
8,0.753,0.487,0.493,0
5,0.511,0.93,0.0056,0
66,0.955,0.605,0.398,0
52,0.68,0.567,0.0616,0
52,0.474,0.136,0.854,0
67,0.59,0.672,0.44,0
70,0.734,0.864,0.138,0
75,0.723,0.891,0.113,0
47,0.555,0.727,0.0579,0
62,0.376,0.0342,0.996,1
30,0.776,0.774,0.00381,0
78,0.796,0.68,0.0886,0
71,0.678,0.838,0.00376,0
80,0.579,0.419,0.809,0
38,0.563,0.194,0.767,0
37,0.726,0.465,0.303,0
76,0.626,0.8,0.0267,0
97,0.834,0.73,0.000183,0
45,0.718,0.169,0.822,1
40,0.687,0.873,0.0133,0
60,0.642,0.293,0.526,0
37,0.625,0.916,0.0368,0
70,0.309,0.717,0.000545,0
53,0.605,0.484,0.202,0
56,0.796,0.571,0.072,0
63,0.563,0.544,0.577,0
86,0.737,0.838,0.0112,0
58,0.773,0.706,0.0328,0
64,0.677,0.74,0.312,0
18,0.72,0.691,0.458,0
22,0.628,0.656,0.549,0
66,0.611,0.479,0.877,0
70,0.55,0.392,0.661,0
51,0.763,0.538,0.219,1
5,0.675,0.771,0.0328,0
78,0.944,0.511,0.042,0
70,0.797,0.5,0.154,0
55,0.838,0.615,0.195,0
51,0.856,0.894,0.157,0
77,0.857,0.801,0.176,0
54,0.701,0.7,0.00611,0
74,0.665,0.89,0.228,0
40,0.478,0.29,0.824,0
61,0.712,0.457,0.466,0
48,0.802,0.692,0.0838,0
41,0.702,0.946,0.00293,1
47,0.765,0.244,0.0766,0
72,0.513,0.396,0.679,1
90,0.531,0.854,0.288,0
67,0.249,0.823,0.504,0
77,0.794,0.811,0.0426,0
53,0.56,0.66,0.0445,0
95,0.816,0.726,0.099,0
56,0.521,0.669,0.101,0
62,0.687,0.638,0.0647,0
64,0.572,0.361,0.657,0
57,0.466,0.0668,0.846,1
3,0.491,0.854,0.0327,0
60,0.629,0.871,0.262,0
38,0.564,0.623,0.0102,1
65,0.682,0.467,0.185,0
50,0.907,0.514,0.282,0
61,0.081,0.00579,0.935,1
29,0.864,0.605,0.0192,0
61,0.688,0.488,0.407,0
71,0.791,0.761,0.0713,0
51,0.653,0.929,0.194,0
0,0.78,0.628,0.0764,0
77,0.688,0.688,0.156,0
44,0.591,0.679,0.000339,0
84,0.936,0.551,0.0146,0
37,0.749,0.78,0.132,0
57,0.776,0.657,0.596,0
74,0.584,0.367,0.438,0
26,0.633,0.817,0.27,0
67,0.736,0.643,0.383,0
76,0.491,0.658,0.25,0
63,0.679,0.689,0.293,0
63,0.706,0.841,7.95e-05,0
95,0.565,0.888,0.099,0
40,0.5,0.74,0.155,0
40,0.894,0.75,0.0133,0
64,0.559,0.76,0.000646,0
41,0.553,0.407,0.514,0
77,0.69,0.697,0.199,0
46,0.515,0.845,0.0147,1
25,0.765,0.948,0.00024,1
75,0.443,0.873,0.211,0
71,0.262,0.606,0.567,0
71,0.769,0.838,0.2,0
77,0.668,0.574,0.0581,0
34,0.807,0.917,0.0334,0
39,0.703,0.61,0.000255,1
77,0.484,0.772,0.218,0
5,0.776,0.175,0.368,1
56,0.303,0.347,0.635,0
83,0.393,0.519,0.109,0
75,0.546,0.799,0.259,0
89,0.769,0.838,0.16,0
71,0.46,0.967,0.0771,0
63,0.482,0.574,0.00382,0
60,0.903,0.387,0.0778,0
36,0.89,0.595,0.544,0
7,0.667,0.854,0.122,0
71,0.863,0.538,0.389,0
20,0.636,0.949,0.0326,0
72,0.454,0.784,0.279,0
65,0.658,0.709,0.00188,0
62,0.665,0.699,0.522,0
45,0.465,0.866,0.152,0
43,0.479,0.515,0.213,1
96,0.553,0.585,0.697,0
71,0.438,0.865,0.0825,0
31,0.697,0.458,0.407,0
53,0.471,0.791,0.036,0
58,0.711,0.816,0.0237,1
37,0.646,0.672,0.0662,0
69,0.57,0.576,0.228,0
23,0.409,0.987,0.000807,0
55,0.695,0.976,0.069,0
55,0.735,0.412,0.00143,0
52,0.649,0.144,0.811,0
75,0.716,0.66,0.0306,0
11,0.786,0.669,0.000728,0
40,0.41,0.855,0.000568,1
42,0.763,0.464,0.246,0
65,0.851,0.696,0.0599,0
78,0.498,0.104,0.979,0
40,0.419,0.61,0.176,0
56,0.751,0.786,0.0126,0
72,0.731,0.644,0.197,0
40,0.608,0.031,0.926,0
0,0.624,0.763,0.0423,0
43,0.704,0.717,0.0485,0
27,0.599,0.667,0.00552,0
65,0.738,0.789,0.0236,0
51,0.798,0.867,0.0158,0
39,0.375,0.964,0.00404,1
57,0.737,0.284,0.532,0
65,0.102,0.125,0.661,1
66,0.743,0.78,0.0635,0
35,0.36,0.785,0.248,0
68,0.853,0.708,0.0104,0
57,0.877,0.714,0.057,0
7,0.158,0.968,1.8e-06,0
35,0.477,0.981,0.07,0
77,0.895,0.483,0.565,0
49,0.355,0.75,0.00406,0
63,0.923,0.518,0.536,0
42,0.751,0.94,0.282,0
25,0.709,0.824,0.178,0
31,0.912,0.698,0.00345,0
49,0.657,0.433,0.138,0
72,0.517,0.839,0.0014,1
78,0.694,0.0935,0.411,0
17,0.647,0.71,0.000973,0
0,0.839,0.182,0.146,1
45,0.494,0.812,0.104,0
39,0.606,0.868,0.224,0
56,0.6,0.949,0.00778,1
81,0.63,0.928,4.36e-05,1
63,0.726,0.934,0.0052,0
16,0.484,0.754,0.571,0
48,0.41,0.831,0.00756,0
61,0.557,0.869,0.166,0
81,0.638,0.699,0.0223,0
32,0.733,0.812,0.00209,1
34,0.754,0.58,0.103,0
0,0.716,0.939,0.00359,0
26,0.593,0.387,0.683,0
30,0.579,0.415,0.929,0
63,0.534,0.592,0.7,0
58,0.875,0.633,0.00118,0
28,0.88,0.728,0.136,0
60,0.648,0.752,0.00451,1
6,0.777,0.794,0.181,0
35,0.602,0.488,0.785,0
70,0.687,0.74,0.00856,0
0,0.531,0.788,0.00663,0
63,0.635,0.983,0.00901,0
48,0.573,0.946,0.165,0
60,0.457,0.917,0.000384,0
15,0.381,0.259,0.975,0
35,0.93,0.433,0.434,0
66,0.964,0.605,0.213,0
52,0.52,0.496,0.686,0
54,0.656,0.695,0.188,0
55,0.536,0.67,0.305,0
58,0.939,0.635,0.482,0
19,0.473,0.341,0.556,0
63,0.519,0.838,0.0468,0
50,0.571,0.457,0.854,1
46,0.64,0.864,0.287,0
46,0.619,0.816,0.014,0
70,0.713,0.33,0.841,1
65,0.409,0.992,0.000644,0
87,0.74,0.742,0.0445,0
46,0.479,0.203,0.854,1
51,0.354,0.206,0.779,0
31,0.796,0.841,0.0775,0
46,0.553,0.488,0.927,1
96,0.931,0.387,0.088,0
75,0.834,0.515,0.21,0
54,0.655,0.488,0.00434,1
3,0.652,0.743,0.238,0
56,0.597,0.564,0.119,0
80,0.631,0.77,0.328,0
71,0.537,0.75,0.0283,0
3,0.581,0.816,0.153,0
41,0.941,0.696,3.01e-05,0
64,0.788,0.735,0.0176,0
2,0.845,0.725,0.0149,0
49,0.598,0.987,5.88e-06,0
39,0.5,0.615,0.00707,0
56,0.724,0.534,0.459,1
60,0.774,0.847,0.0279,0
74,0.332,0.179,0.744,0
48,0.726,0.569,0.626,0
47,0.715,0.853,0.0577,0
38,0.758,0.877,0.138,0
12,0.77,0.63,0.0011,1
63,0.401,0.498,0.394,0
49,0.552,0.336,0.505,0
70,0.841,0.632,0.622,0
76,0.573,0.739,0.0129,0
97,0.694,0.77,0.0524,0
74,0.854,0.692,0.326,0
24,0.923,0.638,0.263,0
43,0.878,0.896,0.0121,0
35,0.813,0.45,0.441,0
3,0.598,0.672,0.0134,0
30,0.514,0.693,0.198,0
50,0.462,0.981,0.00166,0
50,0.808,0.982,0.0585,0
23,0.603,0.889,0.101,0
72,0.956,0.633,0.00294,0
66,0.702,0.788,0.119,0
10,0.648,0.831,0.00117,0
77,0.551,0.239,0.551,1
8,0.712,0.535,0.196,0
92,0.8,0.695,0.00446,0
29,0.835,0.729,0.00188,0
70,0.417,0.673,0.199,0
77,0.728,0.415,0.401,0
79,0.921,0.748,0.00908,0
0,0.612,0.648,0.0119,0
36,0.304,0.99,1.37e-06,1
58,0.441,0.57,0.0104,0
39,0.723,0.963,0.111,0
58,0.609,0.415,0.851,0
81,0.489,0.734,0.0285,0
70,0.643,0.486,0.591,0
31,0.734,0.309,0.797,0
66,0.748,0.767,0.0267,1
75,0.478,0.955,0.0326,0
29,0.556,0.823,0.0819,0
51,0.441,0.909,0.0128,0
53,0.521,0.759,0.000111,0
59,0.482,0.842,0.352,0
67,0.648,0.751,0.0182,0
54,0.824,0.567,0.0301,0
68,0.56,0.885,0.047,0
11,0.707,0.969,0.158,0
66,0.384,0.871,0.194,0
89,0.719,0.704,0.00122,0
42,0.428,0.403,0.872,0
71,0.572,0.572,0.0302,0
76,0.568,0.597,0.14,0
65,0.617,0.732,0.0278,0
58,0.766,0.738,0.0263,1
65,0.595,0.915,0.505,0
70,0.685,0.623,0.228,1
79,0.761,0.713,0.093,0
70,0.787,0.609,0.0237,1
68,0.627,0.715,0.127,0
52,0.369,0.54,0.0809,0
48,0.664,0.623,0.0122,0
7,0.791,0.679,0.0129,0
56,0.505,0.832,0.234,0
98,0.781,0.768,0.0486,0
79,0.546,0.814,0.00381,0
1,0.544,0.626,0.377,0
63,0.644,0.363,0.148,0
3,0.715,0.441,0.52,0
72,0.688,0.642,0.0512,0
66,0.696,0.635,0.00926,0
10,0.482,0.769,0.0343,0
54,0.45,0.872,0.00315,1
76,0.746,0.79,0.0485,0
76,0.61,0.905,0.0142,0
58,0.747,0.753,0.162,0
73,0.836,0.839,0.497,0
45,0.707,0.743,0.216,0
50,0.793,0.426,0.6,0
45,0.825,0.481,0.0797,0
60,0.888,0.682,0.681,0
59,0.387,0.174,0.614,0
40,0.335,0.632,0.169,0
83,0.839,0.832,0.189,0
58,0.655,0.673,0.0964,0
68,0.704,0.675,0.379,0
45,0.844,0.591,0.356,0
51,0.494,0.183,0.794,0
60,0.403,0.817,0.00582,0
35,0.768,0.417,0.446,0
20,0.816,0.476,0.0528,0
68,0.808,0.764,0.00658,0
74,0.576,0.74,0.00014,0
17,0.6,0.507,0.431,0
3,0.583,0.776,0.0558,0
43,0.483,0.59,0.792,0
38,0.434,0.872,0.0473,0
0,0.871,0.609,0.226,0
27,0.539,0.92,0.0115,0
58,0.707,0.612,0.0113,0
21,0.651,0.606,0.574,0
68,0.59,0.781,0.135,0
28,0.586,0.659,0.0137,0
62,0.49,0.449,0.227,1
82,0.705,0.829,0.112,0
56,0.799,0.233,0.595,0
79,0.276,0.715,0.00552,0
