"ID","liveness","loudness","danceability","song_duration_ms","time_signature","audio_valence","energy","tempo","acousticness","speechiness","key","instrumentalness","audio_mode","song_popularity"
5874,0.0831,-10.659,0.564,181360,4,0.839,0.496,152.869,0.743,0.0422,1,0.00812,0,21
5875,0.205,-5.214,0.62,259057,4,0.732,0.892,92.259,0.638,0.0683,7,0,1,0
5876,0.105,-4.722,0.638,180000,4,0.249,0.717,125.412,0.346,0.0337,2,0,1,94
5877,0.226,-3.133,0.452,153600,4,0.404,0.928,129.188,0.000706,0.079,2,0.0669,1,11
5878,0.0759,-4.829,0.874,214159,4,0.32,0.727,98.97,0.09,0.0777,5,5.83e-06,1,76
5879,0.0457,-6.985,0.718,235613,4,0.662,0.526,94.992,0.0619,0.293,6,0,0,73
5880,0.178,-5.561,0.562,188969,4,0.439,0.597,99.712,0.0832,0.201,6,0,0,55
5881,0.127,-5.987,0.507,198773,4,0.566,0.847,98.096,0.0751,0.0411,1,0.237,0,62
5882,0.0955,-18.689,0.861,127934,4,0.153,0.296,104.123,0.845,0.156,9,0.597,1,50
5883,0.349,-2.82,0.375,233586,4,0.294,0.979,178.126,0.0016,0.0456,10,0.00192,1,50
5884,0.77,-8.018,0.546,145693,4,0.488,0.568,112.584,0.146,0.0285,11,0,0,58
5885,0.173,-8.237,0.624,238613,4,0.88,0.669,105.961,0.284,0.24,1,6.48e-06,1,72
5886,0.122,-9.326,0.738,169200,4,0.89,0.615,140.04,0.636,0.326,6,0,0,71
5887,0.122,-4.653,0.686,227476,4,0.63,0.807,135.702,0.0481,0.0341,1,0,1,90
5888,0.632,-10.719,0.544,275533,4,0.69,0.544,99.971,0.201,0.0442,6,0.000139,0,71
5889,0.317,-5.233,0.716,140373,4,0.223,0.812,133.047,0.31,0.344,7,1.16e-06,0,74
5890,0.109,-5.139,0.736,91794,4,0.21,0.483,132.999,0.00455,0.0462,5,0,0,36
5891,0.117,-4.461,0.527,206813,4,0.195,0.588,143.971,0.0971,0.0721,1,0,1,80
5892,0.0996,-8.41,0.877,223080,4,0.562,0.524,111.125,0.0415,0.103,6,3.16e-06,1,75
5893,0.141,-2.582,0.338,198718,4,0.661,0.963,157.935,0.0198,0.162,0,0,1,50
5894,0.141,-5.968,0.821,280173,4,0.949,0.469,133.99,0.767,0.0473,8,0,1,68
5895,0.0821,-8.269,0.765,207864,4,0.152,0.333,144.026,0.254,0.0448,8,0.00373,1,53
5896,0.0759,-7.689,0.81,214159,4,0.427,0.727,98.97,0.0678,0.0777,8,5.83e-06,1,76
5897,0.116,-3.383,0.851,298773,4,0.844,0.849,120.014,0.497,0.0828,1,2.05e-06,0,70
5898,0.0586,-2.867,0.747,215759,4,0.687,0.834,175.154,0.374,0.0471,5,0,0,93
5899,0.0918,-4.347,0.525,151394,4,0.554,0.876,183.985,0.0558,0.0499,2,0.0978,0,58
5900,0.0368,-5.408,0.307,371240,4,0.141,0.791,193.356,0.0285,0.119,7,0.000804,1,24
5901,0.0746,-11.899,0.409,299506,4,0.384,0.321,129.467,0.888,0.1,2,0.000301,1,33
5902,0.221,-10.841,0.665,139733,4,0.539,0.63,110.051,0.249,0.0389,6,0,1,69
5903,0.339,-8.012,0.357,130479,4,0.67,0.892,138.098,0.0185,0.357,1,0,1,1
5904,0.318,-4.069,0.545,245466,4,0.605,0.842,135.995,0.0395,0.0461,5,0,0,33
5905,0.322,-7.422,0.585,288522,4,0.561,0.645,77.529,0.000536,0.293,1,0,1,40
5906,0.0899,-3.718,0.664,184005,4,0.639,0.748,170.107,0.0889,0.0622,8,0,0,69
5907,0.139,-7.598,0.893,220493,4,0.426,0.387,171.755,0.356,0.461,11,2.18e-05,0,62
5908,0.132,-13.553,0.648,230546,4,0.658,0.189,98.891,0.984,0.0311,9,9.49e-05,0,52
5909,0.0701,-3.526,0.671,239133,4,0.933,0.892,119.574,0.414,0.0586,6,0.00015,0,54
5910,0.137,-9.25,0.45,243160,3,0.305,0.558,82.836,0.749,0.0333,9,0.000721,0,20
5911,0.439,-7.212,0.699,313800,4,0.828,0.919,188.899,0.101,0.217,0,0.00306,0,5
5912,0.103,-9.343,0.619,184732,3,0.677,0.378,64.831,0.978,0.0308,1,0.00257,0,58
5913,0.101,-7.666,0.497,108000,4,0.669,0.619,77.695,0.962,0.066,5,0.944,0,50
5914,0.0702,-2.391,0.572,163216,4,0.796,0.835,160.067,0.171,0.0317,4,0.0816,1,78
5915,0.107,-3.986,0.744,253266,4,0.959,0.993,131.912,0.0205,0.0548,0,4.12e-06,0,56
5916,0.167,-5.162,0.383,298760,4,0.264,0.662,89.209,0.188,0.0333,9,0,1,78
5917,0.099,-9.17,0.818,193911,4,0.437,0.54,97.064,0.0143,0.0544,6,0.000512,0,94
5918,0.0615,-10.237,0.477,286920,4,0.329,0.381,121.568,0.727,0.0506,1,0,0,73
5919,0.139,-4.057,0.545,247655,4,0.15,0.849,174.029,0.401,0.0646,11,0,0,46
5920,0.11,-17.796,0.522,256120,4,0.219,0.0874,148.502,0.436,0.0917,7,0.154,1,15
5921,0.0803,-4.968,0.638,227880,4,0.649,0.826,118.214,0.139,0.109,8,0,1,74
5922,0.0766,-4.085,0.68,221853,4,0.814,0.757,153.983,0.047,0.124,10,0.0308,0,66
5923,0.075,-10.305,0.893,193360,4,0.484,0.395,105.981,0.012,0.036,4,0.621,0,59
5924,0.0989,-7.406,0.768,151693,4,0.372,0.632,123.931,0.338,0.0385,7,0.908,1,55
5925,0.148,-5.396,0.479,204426,4,0.35,0.468,85.913,0.414,0.0274,5,0,1,84
5926,0.121,-10.558,0.568,183454,4,0.0544,0.368,79.697,0.321,0.447,11,0,0,67
5927,0.221,-6.72,0.656,251033,4,0.797,0.786,100.01,0.249,0.0431,4,0,0,5
5928,0.111,-7.056,0.638,238093,4,0.743,0.666,100.01,0.00913,0.0372,8,0,0,50
5929,0.103,-6.785,0.329,285247,4,0.273,0.616,103.953,0.287,0.111,6,0,1,38
5930,0.128,-4.961,0.605,195000,4,0.898,0.863,79.505,0.000289,0.0384,7,0.04,1,41
5931,0.159,-2.642,0.79,171733,4,0.228,0.779,150.115,0.000166,0.0416,9,0.000155,1,65
5932,0.254,-4.799,0.602,172708,4,0.309,0.771,216.115,0.0113,0.261,10,0,0,64
5933,0.0933,-5.232,0.498,204000,4,0.589,0.917,140.027,0.136,0.0282,7,0.7,1,64
5934,0.109,-4.476,0.702,102269,4,0.458,0.848,155.595,0.0627,0.327,11,0.00255,1,48
5935,0.332,-5.906,0.565,273133,5,0.719,0.873,124.099,0.107,0.0346,5,0,1,70
5936,0.224,-9.98,0.666,202800,4,0.552,0.677,121.99,0.00521,0.0487,8,1.64e-05,1,38
5937,0.0887,-8.037,0.761,196153,4,0.734,0.421,80.04,0.0011,0.0694,10,0.148,0,18
5938,0.0823,-10.183,0.543,238120,4,0.533,0.572,113.312,0.758,0.0317,5,0.00119,1,62
5939,0.0987,-7.887,0.756,210413,4,0.311,0.332,102.653,0.964,0.0583,2,4.35e-05,0,35
5940,0.0986,-5.142,0.664,212091,4,0.547,0.955,136.039,0.00653,0.064,10,0.0261,0,10
5941,0.121,-13.134,0.696,211862,4,0.657,0.673,144.99,0.00169,0.0476,0,0.835,1,38
5942,0.0876,-5.413,0.637,220733,4,0.434,0.843,109.012,0.0151,0.0454,0,0,1,22
5943,0.418,-5.276,0.742,188240,4,0.723,0.844,113.371,0.0838,0.111,2,0,1,70
5944,0.115,-5.22,0.568,209093,5,0.666,0.873,106.783,0.0731,0.265,1,0,1,71
5945,0.0543,-4.399,0.752,163216,4,0.582,0.764,121.958,0.0476,0.0992,6,9.44e-05,1,86
5946,0.375,-5.578,0.524,225133,4,0.434,0.843,94.419,0.372,0.0536,1,0.125,0,66
5947,0.124,-5.716,0.442,223560,4,0.364,0.884,131.733,0.000133,0.0654,11,0.0265,1,25
5948,0.0816,-2.656,0.565,177651,4,0.496,0.637,130.012,0.0713,0.117,0,0,1,76
5949,0.1,-7,0.546,258986,4,0.373,0.861,161.743,0.0387,0.0326,10,0,1,55
5950,0.0925,-13.357,0.485,266120,4,0.402,0.531,80.489,0.389,0.0352,5,0,0,55
5951,0.11,-5.967,0.55,177140,4,0.754,0.543,105.031,0.69,0.0558,7,0,1,75
5952,0.138,-5.68,0.835,217118,4,0.387,0.698,81.047,0.214,0.075,11,0,0,87
5953,0.0911,-3.061,0.579,269268,4,0.0348,0.793,163.996,0.00812,0.128,10,0.00172,1,63
5954,0.372,-9.784,0.421,238426,4,0.447,0.698,122.624,0.151,0.0528,3,0.000959,1,44
5955,0.0669,-5.526,0.869,164840,4,0.701,0.686,123.808,0.505,0.0587,0,0,1,52
5956,0.289,-6.813,0.462,377297,5,0.249,0.577,111.41,0.106,0.0419,2,0,1,42
5957,0.142,-10.652,0.954,415306,4,0.88,0.588,111.988,0.00729,0.0587,0,3.41e-05,1,40
5958,0.203,-16.339,0.352,207866,4,0.18,0.266,143.693,0.918,0.0362,9,0.517,0,45
5959,0.0851,-3.089,0.584,185973,4,0.379,0.924,137.821,0.000291,0.0759,11,0,0,49
5960,0.116,-10.201,0.622,286120,4,0.396,0.749,145.018,0.178,0.0301,9,0.603,1,47
5961,0.668,-7.275,0.418,196293,3,0.276,0.498,167.583,0.861,0.0348,11,0,1,26
5962,0.353,-5.21,0.918,151773,4,0.891,0.69,122.979,0.0577,0.225,7,0,1,25
5963,0.0605,-5.16,0.833,174082,4,0.203,0.567,127.995,0.188,0.0603,1,0,0,69
5964,0.0576,-9.614,0.746,190733,4,0.12,0.275,119.953,0.602,0.0434,1,0.00824,1,58
5965,0.0822,-5.602,0.528,215613,4,0.744,0.976,100.082,0.000108,0.0803,2,0,1,72
5966,0.103,-2.835,0.4,195666,4,0.861,0.981,134.007,0.00893,0.06,8,1.07e-05,0,70
5967,0.074,-7.543,0.596,256613,4,0.469,0.591,96.011,0.0553,0.305,10,0,0,52
5968,0.149,-3.449,0.76,210685,4,0.559,0.888,115.705,0.00307,0.169,6,1.49e-05,1,74
5969,0.12,-11.588,0.33,326206,4,0.159,0.306,141.565,0.472,0.0476,4,3.28e-05,0,57
5970,0.0591,-13.313,0.432,213573,4,0.428,0.426,113.059,0.756,0.0553,4,0.00273,1,49
5971,0.0977,-4.54,0.724,198933,4,0.363,0.858,109.996,0.0408,0.0328,3,6.35e-05,1,55
5972,0.0979,-6.335,0.831,210450,4,0.592,0.723,146.075,0.416,0.381,6,0,0,59
5973,0.0916,-5.854,0.213,166673,4,0.664,0.875,197.973,0.00102,0.257,7,2.07e-05,1,59
5974,0.211,-6.343,0.676,199960,4,0.607,0.62,100.06,0.105,0.0562,5,0,0,73
5975,0.0762,-6.323,0.625,225001,4,0.274,0.596,175.924,0.0581,0.0352,2,1.46e-06,0,16
5976,0.0285,-7.615,0.912,239466,4,0.724,0.836,93.941,0.0027,0.231,2,3.22e-06,1,41
5977,0.0761,-9.398,0.347,335333,4,0.385,0.528,113.075,0.55,0.0393,4,8.98e-06,0,31
5978,0.144,-8.175,0.465,191293,4,0.31,0.711,173.991,0.0653,0.0307,1,1.26e-05,1,53
5979,0.402,-6.069,0.284,340907,4,0.521,0.875,75.009,0.279,0.0422,11,0.00294,1,77
5980,0.0966,-10.379,0.224,296704,4,0.244,0.562,79.627,0.155,0.0383,4,0.364,1,55
5981,0.078,-6.231,0.486,199827,4,0.178,0.638,134.989,0.000921,0.0323,1,0,1,68
5982,0.124,-6.371,0.45,255191,4,0.777,0.838,93.363,0.859,0.0452,7,0,1,33
5983,0.0916,-2.887,0.694,185251,4,0.67,0.716,149.73,0.00597,0.0522,0,0,1,45
5984,0.348,-7.018,0.835,400751,4,0.89,0.945,110.041,0.074,0.271,7,0.0968,0,59
5985,0.161,-5.041,0.713,174480,4,0.748,0.606,133.86,0.321,0.395,5,1.73e-06,0,17
5986,0.119,-5.33,0.779,313706,4,0.885,0.916,84.236,0.0218,0.133,4,0,0,61
5987,0.334,-7.507,0.542,220216,4,0.76,0.714,124.26,0.00487,0.0288,2,0.298,1,51
5988,0.143,-6.28,0.758,197579,4,0.205,0.651,108.364,0.218,0.038,8,0.00136,0,49
5989,0.279,-3.851,0.738,190213,4,0.949,0.804,174.943,0.332,0.0621,1,0,1,74
5990,0.0545,-4.381,0.603,216239,4,0.354,0.554,122.894,0.452,0.0975,2,0,1,73
5991,0.121,-4.839,0.783,216129,4,0.637,0.926,173.988,0.00141,0.107,9,0.00924,1,27
5992,0.107,-14.142,0.648,114500,4,0.528,0.217,85.999,0.853,0.0944,7,0.000366,1,59
5993,0.108,-7.956,0.689,169706,4,0.741,0.37,93.996,0.448,0.038,5,0,1,50
5994,0.259,-8.617,0.805,108000,4,0.743,0.409,119.906,0.943,0.0664,6,0.001,0,48
5995,0.135,-7.796,0.414,245040,4,0.269,0.744,152.262,0.115,0.074,8,3.85e-05,0,62
5996,0.109,-13.81,0.441,216493,4,0.0769,0.345,113.831,0.873,0.0357,0,0.894,1,50
5997,0.342,-5.82,0.608,226946,4,0.595,0.864,82.003,0.205,0.0675,4,0,1,19
5998,0.371,-8.645,0.564,253579,4,0.317,0.651,106.912,0.000886,0.378,5,0,0,91
5999,0.313,-6.592,0.31,198992,4,0.385,0.862,131.344,0.0827,0.0527,11,0.00838,1,46
6000,0.11,-7.949,0.774,187933,4,0.948,0.514,136.226,0.743,0.0513,2,0,1,3
6001,0.167,-4.423,0.82,227853,4,0.509,0.694,175.868,0.0293,0.382,1,1.84e-05,1,78
6002,0.0916,-7.401,0.811,203732,4,0.576,0.623,110.37,0.0603,0.069,11,1.5e-06,1,60
6003,0.0707,-7.496,0.764,204000,4,0.694,0.541,97.757,0.438,0.109,7,0.0011,1,30
6004,0.233,-7.582,0.796,329413,4,0.305,0.548,135.679,0.872,0.263,0,0,1,27
6005,0.478,-9.363,0.451,190619,4,0.386,0.452,57.523,0.439,0.04,1,0,0,62
6006,0.43,-6.962,0.9,145603,4,0.399,0.572,112.503,0.0945,0.289,1,0,0,91
6007,0.0711,-6.916,0.674,170501,4,0.299,0.766,119.993,0.0133,0.0669,4,2.7e-06,0,2
6008,0.361,-3.871,0.451,302840,4,0.714,0.931,159.935,0.00076,0.0471,9,0.0049,1,78
6009,0.229,-4.586,0.557,189000,4,0.659,0.742,124.016,0.00275,0.175,6,1.39e-06,1,81
6010,0.121,-10.863,0.46,210160,3,0.302,0.285,126.749,0.899,0.0292,8,0.0032,1,73
6011,0.372,-5.207,0.362,190427,4,0.0393,0.522,171.643,0.528,0.0279,2,6.32e-06,1,40
6012,0.371,-3.762,0.477,171280,4,0.519,0.912,160.07,0.0683,0.0873,1,0.000394,1,53
6013,0.107,-5.661,0.805,195546,4,0.961,0.91,147.026,0.0109,0.312,1,0,0,75
6014,0.0739,-11.41,0.648,256613,4,0.496,0.216,129.03,0.955,0.311,1,0.00105,1,52
6015,0.1,-4.935,0.641,217560,4,0.565,0.75,147.956,0.267,0.0313,7,0.000294,1,60
6016,0.11,-4.553,0.655,234653,4,0.425,0.754,125.014,0.0674,0.0569,0,0,1,70
6017,0.166,-8.507,0.534,224866,4,0.709,0.931,86.489,0.000462,0.366,2,5.32e-06,0,35
6018,0.121,-7.215,0.623,262328,4,0.776,0.549,175.954,0.002,0.058,5,2.37e-06,0,69
6019,0.116,-9.552,0.58,215116,4,0.473,0.47,139.724,0.712,0.032,0,0,1,73
6020,0.0961,-4.753,0.652,232602,4,0.711,0.588,153.399,0.228,0.0814,10,1.28e-05,1,46
6021,0.11,-15.846,0.554,138640,3,0.2,0.186,81.181,0.909,0.0379,7,0.886,1,58
6022,0.127,-8.31,0.269,242133,4,0.321,0.494,76.5,0.481,0.0532,0,0,1,59
6023,0.0495,-5.204,0.481,284600,4,0.66,0.829,96.493,0.000891,0.066,0,0,1,68
6024,0.078,-8.507,0.681,316333,4,0.802,0.918,172.435,0.0523,0.0635,4,0.00033,1,38
6025,0.0896,-10.246,0.564,253960,4,0.376,0.212,104.5,0.652,0.043,0,0.000204,1,18
6026,0.172,-13.509,0.357,248226,4,0.649,0.951,122.034,0.589,0.0535,4,0.00103,1,61
6027,0.14,-11.845,0.379,189230,4,0.805,0.53,89.902,0.498,0.0313,0,0,1,48
6028,0.13,-7.756,0.855,223840,4,0.829,0.597,119.961,0.382,0.101,10,0,1,31
6029,0.226,-6.417,0.729,190000,4,0.907,0.818,152.914,0.157,0.0345,2,0.285,1,62
6030,0.112,-12.215,0.506,117995,3,0.214,0.265,92.039,0.972,0.0289,2,0.00355,1,13
6031,0.115,-7.881,0.774,177139,4,0.485,0.543,106.029,0.049,0.0542,1,0,1,82
6032,0.101,-6.362,0.687,235746,4,0.147,0.535,142.009,0.536,0.0708,6,0.000195,0,61
6033,0.143,-11.5,0.712,398150,4,0.513,0.601,124.912,0.0679,0.062,5,0.802,1,56
6034,0.128,-6.295,0.742,157146,4,0.856,0.743,180.033,0.000158,0.0699,10,0,1,31
6035,0.25,-12.897,0.474,182720,4,0.367,0.38,108.002,0.509,0.0278,7,0,1,48
6036,0.174,-8.502,0.627,249126,4,0.607,0.678,108.19,0.225,0.14,4,0.00102,0,54
6037,0.114,-6.686,0.717,278556,4,0.801,0.811,82.054,0.438,0.318,2,4.77e-05,1,39
6038,0.221,-3.793,0.9,212454,4,0.835,0.697,119.98,0.42,0.439,11,0,0,46
6039,0.0805,-6.834,0.507,240040,4,0.107,0.537,124.958,0.297,0.0383,2,7.26e-06,1,68
6040,0.042,-10.495,0.669,171093,4,0.562,0.733,153.778,0.0205,0.0494,5,0.000224,1,36
6041,0.339,-10.969,0.447,231493,4,0.476,0.457,112.918,0.675,0.0331,4,9.64e-05,1,44
6042,0.0904,-13.748,0.708,156133,4,0.763,0.103,117.262,0.946,0.0436,5,0,0,35
6043,0.444,-2.195,0.814,192380,4,0.887,0.916,126.108,0.0173,0.224,5,0.00834,0,41
6044,0.329,-9.019,0.523,335293,4,0.865,0.88,132.426,0.0328,0.0402,2,0.000828,1,54
6045,0.129,-5.832,0.847,243413,4,0.961,0.777,91.017,0.0426,0.301,7,0.000829,1,71
6046,0.0925,-11.112,0.68,237960,4,0.822,0.423,139.993,0.0343,0.136,11,0,0,68
6047,0.318,-7.072,0.553,232642,4,0.31,0.564,112.011,0.039,0.0418,9,0,1,45
6048,0.146,-10.307,0.574,266997,3,0.443,0.25,89.99,0.915,0.0276,4,0,0,11
6049,0.0958,-7.151,0.579,180400,4,0.393,0.584,80.001,0.313,0.0438,5,0,0,68
6050,0.375,-7.708,0.632,242373,4,0.883,0.738,91.167,0.0341,0.0346,10,6.11e-06,1,66
6051,0.107,-3.713,0.8,252133,4,0.65,0.956,90.025,0.00701,0.178,11,0,0,76
6052,0.134,-8.999,0.586,235893,4,0.277,0.567,122.011,0.00872,0.0384,10,0.000395,0,5
6053,0.671,-5.926,0.611,243280,4,0.376,0.853,135.558,0.522,0.034,2,8.28e-05,1,54
6054,0.101,-8.832,0.586,164154,4,0.383,0.567,132.027,0.154,0.0406,11,0,1,33
6055,0.118,-10.59,0.606,74074,4,0.481,0.368,129.03,0.33,0.134,4,0.000456,1,48
6056,0.0842,-4.774,0.434,185440,4,0.596,0.706,156.034,0.00217,0.0453,8,4.53e-05,1,76
6057,0.108,-15.911,0.705,229649,4,0.559,0.144,80.965,0.964,0.0502,10,0.0348,1,61
6058,0.077,-7.876,0.534,164004,4,0.35,0.648,139.761,0.22,0.123,1,0.257,0,61
6059,0.538,-7.539,0.429,211066,4,0.398,0.668,77.737,0.678,0.044,4,0,0,65
6060,0.0972,-8.015,0.647,200046,4,0.51,0.545,81.971,0.377,0.0356,1,2.2e-06,0,50
6061,0.0632,-3.928,0.552,173706,4,0.79,0.903,101.672,0.00306,0.0716,10,0.007,0,27
6062,0.198,-12.725,0.765,229041,4,0.25,0.445,144.961,0.0171,0.229,6,7.86e-05,1,42
6063,0.338,-5.626,0.63,309800,4,0.678,0.637,142.006,0.198,0.293,10,1.28e-05,0,68
6064,0.664,-17.149,0.424,208173,1,0.376,0.437,99.505,0.962,0.0355,5,0.954,1,76
6065,0.0651,-6.841,0.421,253200,4,0.367,0.68,91.961,0.0353,0.151,9,0,1,63
6066,0.281,-8.662,0.829,178009,4,0.732,0.606,118.051,0.36,0.149,5,0.534,1,61
6067,0.207,-6.724,0.3,181333,4,0.793,0.965,129.939,0.0121,0.0293,9,4e-05,1,48
6068,0.673,-9.371,0.588,356960,4,0.815,0.41,112.345,0.227,0.0343,11,0.00314,1,63
6069,0.756,-5.417,0.426,166973,4,0.224,0.573,92.046,0.684,0.0351,10,0,1,27
6070,0.0764,-7.861,0.657,184826,4,0.105,0.588,118.022,0.0567,0.0336,8,0,1,34
6071,0.304,-6.571,0.691,185821,4,0.905,0.829,84.246,0.138,0.0338,9,0,1,49
6072,0.141,-6.095,0.779,355506,5,0.842,0.496,120.098,0.746,0.0415,4,0.0175,0,26
6073,0.166,-4.237,0.719,187436,4,0.292,0.704,133.002,0.0691,0.0476,1,0,1,89
6074,0.849,-4.958,0.51,205623,4,0.832,0.929,93.363,0.196,0.0493,6,0.135,0,0
6075,0.423,-4.923,0.368,214426,4,0.39,0.796,111.865,0.0364,0.0823,8,0,0,79
6076,0.12,-4.039,0.755,189524,4,0.257,0.712,137.993,0.00301,0.0504,8,0.000102,0,65
6077,0.0669,-6.566,0.644,169973,4,0.83,0.896,168.336,0.00578,0.1,7,0,0,36
6078,0.0601,-13.522,0.674,166826,4,0.598,0.434,205.917,0.135,0.0533,2,1.59e-06,1,64
6079,0.089,-16.809,0.649,157186,4,0.264,0.144,65.779,0.929,0.0929,0,0.000764,1,52
6080,0.114,-9.514,0.541,168786,4,0.92,0.713,104.982,0.57,0.0504,2,0.00015,1,42
6081,0.256,-5.455,0.329,258000,3,0.766,0.791,109.981,0.106,0.0228,2,1.42e-05,0,25
6082,0.108,-8.14,0.724,159000,4,0.52,0.476,133.924,0.0626,0.0544,7,0,1,76
6083,0.125,-3.956,0.943,170733,4,0.908,0.777,170.157,0.181,0.2,1,0,1,54
6084,0.145,-2.085,0.562,205920,4,0.874,0.906,124.146,0.105,0.0386,4,0,0,71
6085,0.236,-7.669,0.554,275253,4,0.535,0.717,104.005,0.439,0.0722,8,0.00107,1,24
6086,0.272,-3.351,0.78,165618,4,0.149,0.887,92.053,0.000633,0.0582,2,0.745,1,14
6087,0.184,-6.061,0.781,134466,4,0.591,0.445,105.617,0.474,0.0295,2,0,1,69
6088,0.22,-2.576,0.796,237876,4,0.842,0.944,79.944,0.0405,0.115,9,0,0,3
6089,0.114,-8.381,0.711,216640,4,0.795,0.664,106.48,0.00236,0.0456,1,0.21,1,49
6090,0.0902,-7.465,0.747,156695,5,0.705,0.527,120.094,0.132,0.0904,5,0,0,67
6091,0.0655,-4.802,0.803,192213,4,0.46,0.454,99.99,0.352,0.0294,8,0,0,72
6092,0.539,-7.071,0.738,205744,4,0.525,0.584,98.033,0.0364,0.0547,1,0,1,53
6093,0.0835,-7.866,0.765,214466,4,0.398,0.587,149.993,0.0263,0.0625,11,0,0,59
6094,0.0404,-4.476,0.55,212066,4,0.109,0.843,140.055,0.00483,0.0374,10,0,1,69
6095,0.359,-5.555,0.863,232600,4,0.805,0.833,205.375,0.00411,0.116,1,0.00136,1,30
6096,0.32,-5.558,0.757,187853,4,0.739,0.701,120.005,0.035,0.0414,6,0.00487,1,51
6097,0.379,-4.2,0.607,175500,4,0.901,0.802,174.201,0.107,0.403,5,0,0,27
6098,0.0726,-6.185,0.917,261733,4,0.185,0.808,123.991,0.0797,0.115,2,0.376,1,41
6099,0.109,-6.77,0.827,275640,4,0.766,0.635,115.422,0.278,0.0288,1,0.000119,1,57
6100,0.396,-7.312,0.616,190786,4,0.376,0.754,117.924,0.408,0.0689,7,3.45e-06,1,58
6101,0.0996,-8.576,0.679,197536,4,0.269,0.621,104.04,0.0301,0.151,1,0.00699,1,50
6102,0.0825,-7.707,0.67,221565,4,0.951,0.55,112.49,0.275,0.111,4,0,1,50
6103,0.0887,-21.138,0.547,125681,3,0.265,0.187,92.81,0.988,0.0381,0,0.898,0,56
6104,0.0738,-7.074,0.815,151666,4,0.872,0.452,91.995,0.47,0.122,1,8.34e-05,0,69
6105,0.0824,-5.975,0.836,217946,4,0.51,0.544,97.028,0.0994,0.0342,7,0,1,89
6106,0.102,-5.886,0.5,273666,4,0.197,0.54,92.909,0.486,0.0338,8,5.82e-06,1,44
6107,0.241,-22.091,0.765,302706,4,0.586,0.173,102.83,0.000489,0.0479,1,0.21,0,31
6108,0.215,-11.914,0.541,212666,4,0.737,0.554,78.35,0.291,0.0306,9,0.0247,1,2
6109,0.101,-8.966,0.794,248413,4,0.678,0.659,116.047,0.0281,0.038,0,1.07e-06,1,77
6110,0.154,-3.152,0.912,198880,4,0.568,0.854,179.972,0.533,0.447,7,0,0,65
6111,0.0881,-8.508,0.687,205226,4,0.485,0.846,91.521,0.73,0.0454,3,0,0,41
6112,0.214,-8.473,0.405,193613,4,0.824,0.944,192.147,0.527,0.249,4,0,1,59
6113,0.228,-4.561,0.673,300106,4,0.832,0.669,131.983,0.102,0.0375,4,1.04e-06,1,2
6114,0.0793,-6.597,0.836,139280,4,0.964,0.725,98.661,0.158,0.0871,9,6.89e-06,1,54
6115,0.115,-7.418,0.689,246799,4,0.515,0.675,180.065,0.531,0.32,0,3.17e-06,1,75
6116,0.0934,-9.749,0.646,154000,4,0.293,0.0828,76.98,0.838,0.0435,0,1.2e-05,1,64
6117,0.103,-4.369,0.641,198000,4,0.902,0.897,100.069,0.0354,0.0779,9,2.89e-06,1,53
6118,0.195,-10.379,0.7,130746,5,0.721,0.411,119.627,0.655,0.033,3,9.67e-05,1,49
6119,0.349,-1.895,0.722,218234,4,0.885,0.816,139.943,0.00747,0.116,0,0.00884,1,34
6120,0.0955,-7.179,0.805,229485,4,0.26,0.48,98.045,0.000334,0.208,11,0.00431,0,21
6121,0.552,-7.047,0.435,233133,4,0.45,0.726,188.899,0.235,0.201,9,0.000353,1,69
6122,0.68,-5.077,0.564,217933,4,0.605,0.855,193.437,0.0488,0.0668,2,2.92e-05,1,75
6123,0.332,-6.392,0.688,232292,4,0.859,0.572,159.894,0.0132,0.0725,5,2.13e-06,0,45
6124,0.111,-5.16,0.879,105547,4,0.328,0.484,113.907,0.309,0.55,7,0.00119,1,68
6125,0.11,-7.421,0.575,70838,4,0.489,0.609,176.079,0.571,0.185,3,0,0,22
6126,0.625,-12.603,0.798,181520,4,0.633,0.175,93.994,0.603,0.0594,0,0,1,77
6127,0.117,-14.918,0.731,196293,4,0.652,0.413,139.742,0.458,0.0825,11,0,1,36
6128,0.0776,-6.239,0.699,242000,3,0.651,0.842,103.806,0.00974,0.0282,8,0.00199,0,16
6129,0.0989,-5.42,0.554,264200,4,0.402,0.58,167.83,0.344,0.0322,11,0.00842,0,62
6130,0.107,-5.504,0.7,203911,4,0.583,0.624,79.027,0.0718,0.0597,1,4.7e-06,1,66
6131,0.307,-9.021,0.532,239960,4,0.25,0.41,142.091,0.908,0.0606,8,0.124,1,31
6132,0.0753,-4.777,0.898,219760,4,0.942,0.695,129.893,0.258,0.395,2,0.00161,1,50
6133,0.0823,-5.834,0.8,193520,3,0.388,0.709,127.438,0.238,0.0381,0,0.0322,0,67
6134,0.108,-6.502,0.778,193400,4,0.431,0.585,121.021,0.0123,0.0936,7,0,1,69
6135,0.38,-5.255,0.615,199960,4,0.355,0.746,115.978,0.286,0.0679,9,0,1,50
6136,0.313,-5.05,0.777,211786,4,0.557,0.832,90.045,0.00361,0.0581,4,0,1,19
6137,0.239,-13.728,0.742,246799,4,0.613,0.321,107.349,0.963,0.0315,0,0.651,1,4
6138,0.163,-8.836,0.564,164640,4,0.285,0.479,119.994,0.66,0.0385,10,0,1,85
